source_x,doi,pmcid,pubmed_id,created,created_year
PMC,http://dx.doi.org/10.1371/journal.pone.0019311,PMC3082571,21541296,2011-04-26,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0018687,PMC3083406,21556151,2011-04-27,2011
PMC,http://dx.doi.org/10.3390/ijms12020905,PMC3083680,21541033,2011-01-26,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019181,PMC3084774,21559474,2011-04-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019245,PMC3084784,21559424,2011-04-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019330,PMC3084832,21559411,2011-04-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019496,PMC3084881,21559339,2011-04-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0018860,PMC3086881,21559329,2011-05-03,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-174,PMC3087699,21496278,2011-04-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019232,PMC3087751,21573230,2011-05-04,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002028,PMC3088723,21573141,2011-05-05,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0018669,PMC3089605,21573100,2011-05-06,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0018894,PMC3089607,21573102,2011-05-06,2011
PMC,http://dx.doi.org/10.1186/1471-2105-12-96,PMC3090355,21489240,2011-04-14,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-163,PMC3090357,21481279,2011-04-12,2011
PMC,http://dx.doi.org/10.1186/1756-3305-4-49,PMC3090364,21489237,2011-04-14,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019738,PMC3090398,21573065,2011-05-09,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0018890,PMC3091021,21573031,2011-04-29,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-2,PMC3091536,21199571,2011-01-19,2011
PMC,http://dx.doi.org/10.1186/1471-2458-10-672,PMC3091577,21050482,2010-11-05,2010
PMC,http://dx.doi.org/10.1186/1471-2164-11-444,PMC3091641,20663124,2010-08-10,2010
PMC,http://dx.doi.org/10.1186/1471-2164-11-586,PMC3091733,20961419,2010-10-20,2010
PMC,http://dx.doi.org/10.1371/journal.pone.0019621,PMC3091864,21573005,2011-05-10,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019750,PMC3091876,21572957,2011-05-10,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-S2-S2,PMC3092412,21388562,2011-03-04,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1001340,PMC3093355,21589892,2011-05-12,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019156,PMC3093381,21589915,2011-05-12,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-105,PMC3094225,21510889,2011-04-26,2011
PMC,http://dx.doi.org/10.1186/1745-6215-12-94,PMC3094234,21492416,2011-04-15,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-184,PMC3094301,21510909,2011-04-22,2011
PMC,http://dx.doi.org/10.1093/ecam/nep214,PMC3094709,20028719,2009-12-23,2009
PMC,http://dx.doi.org/10.1371/journal.pone.0020069,PMC3095640,21603574,2011-05-16,2011
PMC,http://dx.doi.org/10.1093/ecam/nep187,PMC3096453,20008902,2009-12-16,2009
PMC,http://dx.doi.org/10.1186/1471-2334-11-111,PMC3096599,21539735,2011-05-03,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019705,PMC3096629,21611183,2011-05-17,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-172,PMC3096946,21496223,2011-04-15,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019417,PMC3097202,21673789,2011-05-18,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019510,PMC3097204,21611125,2011-05-18,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020165,PMC3097245,21625607,2011-05-18,2011
PMC,http://dx.doi.org/10.2349/biij.6.4.e35,PMC3097804,21611071,2011-05-09,2011
PMC,http://dx.doi.org/10.1186/1471-2105-11-79,PMC3098112,20144194,2010-02-09,2010
PMC,http://dx.doi.org/10.1186/1475-2875-10-106,PMC3098821,21529346,2011-04-29,2011
PMC,http://dx.doi.org/10.1155/2011/531302,PMC3099744,21637367,2010-11-02,2010
PMC,http://dx.doi.org/10.1371/journal.pone.0020070,PMC3100328,21629775,2011-05-23,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020086,PMC3100331,21629778,2011-05-23,2011
PMC,http://dx.doi.org/10.1155/2011/916486,PMC3100576,21637372,2011-02-21,2011
PMC,http://dx.doi.org/10.3390/ijms11125165,PMC3100839,21614200,2010-12-17,2010
PMC,http://dx.doi.org/10.1371/journal.pone.0019933,PMC3101222,21629701,2011-05-24,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002059,PMC3102710,21637813,2011-05-26,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0019436,PMC3103500,21637748,2011-05-27,2011
PMC,http://dx.doi.org/10.1371/journal.pntd.0001215,PMC3104030,21647309,2011-05-30,2011
PMC,http://dx.doi.org/10.1371/journal.pmed.1000441,PMC3104979,21655318,2011-05-31,2011
PMC,http://dx.doi.org/10.1186/1741-7015-9-44,PMC3108322,21521505,2011-04-27,2011
PMC,http://dx.doi.org/10.1155/2011/190648,PMC3109313,21660284,2011-06-01,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020656,PMC3110205,21687739,2011-06-17,2011
PMC,http://dx.doi.org/10.1371/journal.pmed.1001042,PMC3110256,21687693,2011-06-17,2011
PMC,http://dx.doi.org/10.3390/v3050493,PMC3111045,21666766,2011-05-06,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002090,PMC3111541,21695242,2011-06-17,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-128,PMC3112099,21575222,2011-05-18,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-243,PMC3113310,21595942,2011-05-19,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020947,PMC3113848,21695140,2011-06-17,2011
PMC,http://dx.doi.org/10.1186/1752-1947-5-194,PMC3113999,21599907,2011-06-18,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021042,PMC3114850,21695128,2011-06-17,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020215,PMC3115951,21698289,2011-06-17,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020972,PMC3115971,21698249,2011-06-17,2011
PMC,http://dx.doi.org/10.1111/j.1365-2893.2010.01330.x,PMC3116152,20546498,2010-06-08,2010
PMC,http://dx.doi.org/10.1186/1742-4690-8-32,PMC3118345,21569301,2011-05-12,2011
PMC,http://dx.doi.org/10.1186/1471-2164-12-219,PMC3118785,21554741,2011-05-11,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0020949,PMC3119054,21701677,2011-06-21,2011
PMC,http://dx.doi.org/10.1371/journal.pntd.0001188,PMC3119640,21713020,2011-06-21,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021287,PMC3119673,21712984,2011-06-21,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021163,PMC3119694,21713005,2011-06-21,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-170,PMC3119933,21492483,2011-04-15,2011
PMC,http://dx.doi.org/10.1186/1475-2859-10-37,PMC3120639,21595909,2011-05-19,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-262,PMC3120787,21619646,2011-05-27,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-273,PMC3120790,21639929,2011-06-04,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-337,PMC3121631,21592390,2011-05-19,2011
PMC,http://dx.doi.org/10.1186/1471-2105-12-226,PMC3121648,21635786,2011-06-03,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-239,PMC3121704,21595869,2011-05-19,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021335,PMC3121745,21731708,2011-06-23,2011
PMC,http://dx.doi.org/10.1371/journal.pntd.0001054,PMC3125144,21738801,2011-06-28,2011
PMC,http://dx.doi.org/10.1186/1297-9716-42-67,PMC3125225,21592358,2011-06-28,2011
PMC,http://dx.doi.org/10.1186/1472-6750-11-61,PMC3125328,21635725,2011-06-03,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-263,PMC3126774,21619712,2011-05-30,2011
PMC,http://dx.doi.org/10.1186/1471-2121-12-25,PMC3126779,21639891,2011-06-03,2011
PMC,http://dx.doi.org/10.3390/v3060659,PMC3127449,21731813,2011-06-03,2011
PMC,http://dx.doi.org/10.1371/journal.pcbi.1002093,PMC3127811,21738461,2011-06-30,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-444,PMC3128025,21649919,2011-06-07,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-161,PMC3128050,21649905,2011-06-07,2011
PMC,http://dx.doi.org/10.1098/rstb.2010.0387,PMC3130384,21624924,2011-05-30,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021611,PMC3130781,21760897,2014-04-28,2014
PMC,http://dx.doi.org/10.1371/journal.ppat.1001347,PMC3131267,21750671,2011-07-07,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021398,PMC3131282,21750710,2011-07-07,2011
PMC,http://dx.doi.org/10.1111/j.1365-2958.2011.07553.x,PMC3132442,21244532,2011-01-19,2011
PMC,http://dx.doi.org/10.3390/v2020547,PMC3133461,21755021,2010-02-04,2010
PMC,http://dx.doi.org/10.1371/journal.pone.0022157,PMC3133621,21779388,2011-07-11,2011
PMC,http://dx.doi.org/10.1155/2011/181646,PMC3134826,21773041,2011-06-15,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002155,PMC3136464,21779173,2011-07-14,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022018,PMC3136934,21779366,2011-07-11,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0021775,PMC3138747,21789179,2011-07-18,2011
PMC,http://dx.doi.org/10.1099/vir.0.029264-0,PMC3139419,21307223,2011-02-10,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022336,PMC3139623,21811589,2011-07-19,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022488,PMC3139658,21811620,2011-07-19,2011
PMC,http://dx.doi.org/10.1155/2011/214174,PMC3140032,21785696,2011-07-18,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002136,PMC3141035,21814511,2011-07-21,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002150,PMC3141057,21811408,2011-07-21,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022124,PMC3142118,21799777,2011-07-22,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-308,PMC3142240,21679431,2011-06-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022151,PMC3143116,21799782,2011-07-25,2011
PMC,http://dx.doi.org/10.1177/1740774511403513,PMC3145214,21730079,2011-07-05,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022717,PMC3146468,21829490,2011-07-29,2011
PMC,http://dx.doi.org/10.1098/rstb.2011.0100,PMC3146780,21893549,2011-09-05,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-192,PMC3146830,21752259,2011-07-13,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-522,PMC3146865,21718518,2011-07-01,2011
PMC,http://dx.doi.org/10.1186/1477-5956-9-32,PMC3148531,21703014,2011-06-28,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-325,PMC3148564,21708006,2011-06-27,2011
PMC,http://dx.doi.org/10.1186/1752-1947-5-259,PMC3148995,21718493,2011-07-01,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-348,PMC3149004,21749712,2011-07-12,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022635,PMC3149051,21829638,2011-08-02,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-199,PMC3151229,21767379,2011-08-05,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023267,PMC3151298,21850266,2011-08-05,2011
PMC,http://dx.doi.org/10.1186/1471-2334-10-82,PMC3152767,20353566,2010-03-30,2010
PMC,http://dx.doi.org/10.1186/1743-422X-8-336,PMC3152912,21729293,2011-07-05,2011
PMC,http://dx.doi.org/10.3390/toxins2112519,PMC3153180,22069564,2010-10-28,2010
PMC,http://dx.doi.org/10.1371/journal.pone.0022156,PMC3153931,21857914,2011-08-03,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-332,PMC3154182,21714915,2011-06-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0022631,PMC3154197,21853040,2011-08-10,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002172,PMC3154849,21852946,2011-08-11,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023001,PMC3155524,21857979,2011-08-12,2011
PMC,http://dx.doi.org/10.1371/journal.pntd.0001279,PMC3156690,21858242,2011-08-16,2011
PMC,http://dx.doi.org/10.1155/2011/527610,PMC3157160,21860658,2011-09-21,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023514,PMC3157400,21858150,2011-08-17,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023374,PMC3158760,21886787,2011-08-19,2011
PMC,http://dx.doi.org/10.1186/2110-5820-1-5,PMC3159899,21906331,2011-03-23,2011
PMC,http://dx.doi.org/10.1155/2012/931636,PMC3159992,21869903,2011-08-22,2011
PMC,http://dx.doi.org/10.1186/1471-2458-11-541,PMC3160373,21740552,2011-08-23,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023380,PMC3160845,21887246,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023616,PMC3160895,21887285,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023606,PMC3161043,21887283,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023058,PMC3161733,21887228,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023710,PMC3161750,21887302,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023700,PMC3161751,21887301,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023988,PMC3161824,21915247,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023016,PMC3162560,21887225,2011-08-26,2011
PMC,http://dx.doi.org/10.1186/1749-8090-6-92,PMC3162889,21767391,2011-08-27,2011
PMC,http://dx.doi.org/10.1186/1742-2094-8-89,PMC3162898,21812954,2011-08-04,2011
PMC,http://dx.doi.org/10.3797/scipharm.1012-08,PMC3163371,21886894,2011-05-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0023730,PMC3163911,21904596,2011-08-17,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002198,PMC3164637,21909260,2011-09-01,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024352,PMC3166170,21912629,2011-08-30,2011
PMC,http://dx.doi.org/10.1186/1471-2105-12-317,PMC3166288,21812952,2011-08-04,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024157,PMC3166308,21912667,2011-09-02,2011
PMC,http://dx.doi.org/10.1186/1559-0275-8-2,PMC3167199,21906349,2011-12-19,2011
PMC,http://dx.doi.org/10.3134/ehtj.09.006,PMC3167643,22460287,2009-08-19,2009
PMC,http://dx.doi.org/10.3134/ehtj.09.010,PMC3167650,22460280,2009-12-09,2009
PMC,http://dx.doi.org/10.3134/ehtj.09.012,PMC3167651,22460282,2009-12-09,2009
PMC,http://dx.doi.org/10.3134/ehtj.10.163,PMC3167654,22460397,2010-06-03,2010
PMC,http://dx.doi.org/10.3134/ehtj.10.006,PMC3167656,22460396,2010-05-20,2010
PMC,http://dx.doi.org/10.3134/ehtj.10.002,PMC3167658,22460392,2010-10-04,2010
PMC,http://dx.doi.org/10.1186/1743-422X-8-405,PMC3168426,21843374,2011-08-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024067,PMC3168876,21918681,2011-08-30,2011
PMC,http://dx.doi.org/10.1107/S1744309111029204,PMC3169389,21904037,2011-08-13,2011
PMC,http://dx.doi.org/10.1186/1479-5876-9-112,PMC3169469,21762538,2011-09-08,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-380,PMC3169512,21806805,2011-08-01,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002215,PMC3169540,21931546,2011-09-09,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002247,PMC3169548,21931555,2011-09-09,2011
PMC,http://dx.doi.org/10.1186/1756-0500-4-297,PMC3170337,21849040,2011-08-17,2011
PMC,http://dx.doi.org/10.3390/v3081501,PMC3172725,21927676,2011-08-24,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025005,PMC3173486,21935489,2011-09-15,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024296,PMC3174162,21935396,2011-09-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024527,PMC3174196,21935418,2011-09-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024806,PMC3174198,21935470,2011-09-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024734,PMC3174965,21949746,2011-09-16,2011
PMC,http://dx.doi.org/10.1186/1471-2334-11-232,PMC3175217,21880131,2011-09-01,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024758,PMC3176773,21949749,2011-09-20,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-434,PMC3177912,21902821,2011-09-08,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025060,PMC3179484,21966414,2011-09-23,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025378,PMC3179511,21966512,2011-09-23,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-432,PMC3179960,21902836,2011-09-08,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025504,PMC3180459,21966536,2011-09-26,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025385,PMC3181264,21980438,2011-09-28,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025619,PMC3181347,21980506,2011-09-28,2011
PMC,http://dx.doi.org/10.1186/2046-0481-64-9,PMC3182126,21917151,2011-09-15,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025738,PMC3183080,21980532,2011-09-29,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-435,PMC3184106,21910859,2011-09-12,2011
PMC,http://dx.doi.org/10.3390/v1010001,PMC3185460,21994533,2009-03-31,2009
PMC,http://dx.doi.org/10.3390/v1010003,PMC3185462,21994534,2009-04-21,2009
PMC,http://dx.doi.org/10.3390/v1010042,PMC3185464,21994537,2009-06-08,2009
PMC,http://dx.doi.org/10.3390/v1010057,PMC3185465,21994538,2009-06-11,2009
PMC,http://dx.doi.org/10.3390/v1020166,PMC3185486,21994544,2009-08-26,2009
PMC,http://dx.doi.org/10.3390/v1020255,PMC3185490,21994549,2009-09-07,2009
PMC,http://dx.doi.org/10.3390/v1030383,PMC3185500,21994554,2009-10-14,2009
PMC,http://dx.doi.org/10.3390/v1030647,PMC3185515,21994563,2009-10-30,2009
PMC,http://dx.doi.org/10.3390/v1030895,PMC3185524,21994575,2009-11-10,2009
PMC,http://dx.doi.org/10.3390/v1030523,PMC3185532,21994559,2009-10-27,2009
PMC,http://dx.doi.org/10.3390/v1031178,PMC3185535,21994588,2009-12-04,2009
PMC,http://dx.doi.org/10.3390/v1030678,PMC3185540,21994565,2009-11-04,2009
PMC,http://dx.doi.org/10.3390/v1030802,PMC3185542,21994570,2009-11-06,2009
PMC,http://dx.doi.org/10.3390/v1031166,PMC3185546,21994587,2009-12-04,2009
PMC,http://dx.doi.org/10.3390/v2010283,PMC3185548,21994611,2010-01-25,2010
PMC,http://dx.doi.org/10.3390/v2102154,PMC3185569,21994614,2010-09-28,2010
PMC,http://dx.doi.org/10.3390/v2102356,PMC3185573,21994622,2010-10-19,2010
PMC,http://dx.doi.org/10.3390/v2112541,PMC3185581,21994630,2010-11-18,2010
PMC,http://dx.doi.org/10.3390/v2112436,PMC3185585,21994625,2010-11-05,2010
PMC,http://dx.doi.org/10.3390/v2122763,PMC3185589,21994638,2010-12-20,2010
PMC,http://dx.doi.org/10.3390/v2122587,PMC3185590,21994632,2010-11-30,2010
PMC,http://dx.doi.org/10.3390/v2122559,PMC3185593,21994631,2010-11-25,2010
PMC,http://dx.doi.org/10.3390/v2020468,PMC3185605,21994645,2010-02-02,2010
PMC,http://dx.doi.org/10.3390/v2020676,PMC3185611,21994652,2010-02-23,2010
PMC,http://dx.doi.org/10.3390/v3040379,PMC3185704,21994738,2011-04-15,2011
PMC,http://dx.doi.org/10.3390/v2071448,PMC3185718,21994689,2010-07-09,2010
PMC,http://dx.doi.org/10.3390/v2081647,PMC3185727,21994699,2010-08-06,2010
PMC,http://dx.doi.org/10.3390/v2081803,PMC3185738,21994708,2010-08-24,2010
PMC,http://dx.doi.org/10.3390/v3071112,PMC3185791,21994773,2011-07-11,2011
PMC,http://dx.doi.org/10.3390/v3081332,PMC3185800,21994782,2011-08-05,2011
PMC,http://dx.doi.org/10.3390/v3081320,PMC3185804,21994781,2011-08-30,2011
PMC,http://dx.doi.org/10.3390/v3081342,PMC3185811,21994783,2011-08-05,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025691,PMC3186774,21991334,2011-10-05,2011
PMC,http://dx.doi.org/10.1371/journal.pmed.1001103,PMC3186812,21990967,2011-10-05,2011
PMC,http://dx.doi.org/10.3390/v3010012,PMC3187592,21994724,2011-01-17,2011
PMC,http://dx.doi.org/10.3390/v2051106,PMC3187600,21994673,2010-05-04,2010
PMC,http://dx.doi.org/10.3390/v2051055,PMC3187604,21994671,2010-04-29,2010
PMC,http://dx.doi.org/10.3390/v3091610,PMC3187687,21994798,2011-09-05,2011
PMC,http://dx.doi.org/10.3390/v3091777,PMC3187689,21994806,2011-09-23,2011
PMC,http://dx.doi.org/10.3390/v3091549,PMC3187694,21994795,2011-08-30,2011
PMC,http://dx.doi.org/10.3390/v3091699,PMC3187698,21994803,2011-09-15,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025858,PMC3187809,21998709,2011-10-05,2011
PMC,http://dx.doi.org/10.1186/1472-6963-11-225,PMC3189394,21929812,2011-09-20,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025488,PMC3189917,22016769,2011-10-10,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025294,PMC3189918,22022385,2011-10-10,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025837,PMC3189932,22016778,2011-10-10,2011
PMC,http://dx.doi.org/10.1155/2011/690286,PMC3191740,22007241,2011-10-11,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025697,PMC3192121,22022432,2011-10-12,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025934,PMC3192122,22022474,2011-10-12,2011
PMC,http://dx.doi.org/10.1186/1471-2474-12-215,PMC3192716,21958301,2011-09-29,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025434,PMC3192755,22022394,2011-10-13,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0026330,PMC3192798,22022603,2011-10-13,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002294,PMC3192843,22022266,2011-10-13,2011
PMC,http://dx.doi.org/10.1186/1742-4690-8-75,PMC3193818,21943056,2011-09-27,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0026296,PMC3194813,22022592,2011-10-14,2011
PMC,http://dx.doi.org/10.1371/journal.pntd.0001359,PMC3196478,22028943,2011-10-18,2011
PMC,http://dx.doi.org/10.1186/1742-4690-8-66,PMC3196705,21843316,2011-08-16,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0025964,PMC3197151,22043297,2011-10-17,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0024706,PMC3197180,22043275,2011-10-17,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002322,PMC3197620,22028657,2011-10-20,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002315,PMC3197621,22028656,2011-10-20,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0026047,PMC3198457,22039434,2011-10-19,2011
PMC,http://dx.doi.org/10.1186/1741-7015-9-110,PMC3198886,21968214,2011-10-05,2011
PMC,http://dx.doi.org/10.1155/2012/691258,PMC3199055,22028733,2011-10-19,2011
PMC,http://dx.doi.org/10.1186/1297-9716-42-106,PMC3199250,21982125,2011-10-25,2011
PMC,http://dx.doi.org/10.1186/1471-227X-11-16,PMC3199257,21982119,2011-10-07,2011
PMC,http://dx.doi.org/10.1186/2046-0481-64-12,PMC3199273,21967764,2011-10-25,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-369,PMC3199808,21794150,2011-07-27,2011
PMC,http://dx.doi.org/10.1186/1743-422X-8-460,PMC3200163,21967756,2011-10-04,2011
PMC,http://dx.doi.org/10.1371/journal.pone.0026072,PMC3200317,22039436,2011-10-24,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002339,PMC3203186,22046136,2011-10-27,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002337,PMC3203188,22046135,2011-10-27,2011
PMC,http://dx.doi.org/10.1371/journal.ppat.1002331,PMC3203193,22046132,2011-10-27,2011
PMC,http://dx.doi.org/10.1098/rspb.2011.0300,PMC3203494,21525058,2011-04-27,2011
PMC,http://dx.doi.org/10.3390/v3101891,PMC3205387,22069521,2011-10-13,2011
PMC,http://dx.doi.org/10.3390/v3101959,PMC3205390,22069524,2011-10-20,2011
