source_x,doi,pmcid,pubmed_id,date
Elsevier,10.1016/j.ijantimicag.2004.10.003,NA,NA,2004-12-31
Elsevier,10.1016/j.ijantimicag.2005.04.007,NA,15975769,2005-07-31
Elsevier,10.1016/j.ijantimicag.2005.08.009,NA,NA,2005-12-31
Elsevier,10.1016/j.ijantimicag.2005.09.002,NA,16323269,2005-11-30
Elsevier,10.1016/j.ijantimicag.2005.08.016,NA,16280243,2005-12-31
Elsevier,10.1016/S0924-8579(05)80003-2,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80083-4,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80084-6,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80085-8,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80086-X,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80087-1,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80130-X,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80131-1,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80132-3,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80133-5,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80134-7,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80135-9,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80136-0,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80137-2,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80221-3,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80222-5,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80223-7,NA,NA,2005-12-31
Elsevier,10.1016/S0924-8579(05)80224-9,NA,NA,2005-12-31
Elsevier,10.1016/j.ijantimicag.2006.02.007,NA,16564681,2006-04-30
Elsevier,10.1016/j.ijantimicag.2006.03.021,NA,16842979,2006-08-31
Elsevier,10.1016/j.ijantimicag.2006.11.029,NA,17353114,2007-05-31
Elsevier,10.1016/j.ijantimicag.2007.05.015,NA,17629679,2007-10-31
Elsevier,10.1016/j.ijantimicag.2007.09.014,NA,18162378,2008-02-29
Elsevier,10.1016/S0924-8579(07)70225-X,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70226-1,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70227-3,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70228-5,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70229-7,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70230-3,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70231-5,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70232-7,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70253-4,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70254-6,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70255-8,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70256-X,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70330-8,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70331-X,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70332-1,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)70333-3,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71349-3,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71350-X,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71351-1,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71352-3,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71565-0,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71566-2,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71567-4,NA,NA,2007-03-31
Elsevier,10.1016/S0924-8579(07)71568-6,NA,NA,2007-03-31
Elsevier,10.1016/j.ijantimicag.2008.04.011,NA,18617372,2008-10-31
Elsevier,10.1016/j.ijantimicag.2008.04.018,NA,NA,2008-10-31
Elsevier,10.1016/j.ijantimicag.2008.07.013,NA,18804347,2009-02-28
Elsevier,10.1016/S0924-8579(09)70422-4,NA,NA,2009-07-31
Elsevier,10.1016/S0924-8579(09)70423-6,NA,NA,2009-07-31
Elsevier,10.1016/S0924-8579(09)70424-8,NA,NA,2009-07-31
Elsevier,10.1016/S0924-8579(09)70425-X,NA,NA,2009-07-31
Elsevier,10.1016/j.ijantimicag.2010.06.016,NA,20801001,2010-11-30
Elsevier,10.1016/j.ijantimicag.2010.06.019,NA,20696556,2010-11-30
Elsevier,10.1016/j.ijantimicag.2010.06.028,NA,20727721,2010-11-30
Elsevier,10.1016/j.ijantimicag.2010.07.014,NA,NA,2010-12-31
Elsevier,10.1016/j.ijantimicag.2011.09.023,NA,22079532,2012-03-31
Elsevier,10.1016/j.ijantimicag.2011.11.014,NA,NA,2012-03-31
Elsevier,10.1016/j.ijantimicag.2012.07.009,NA,22999767,2012-11-30
Elsevier,10.1016/j.ijantimicag.2013.02.002,NA,23507412,2013-06-30
Elsevier,10.1016/j.ijantimicag.2014.07.026,NA,25288266,2014-12-31
Elsevier,10.1016/j.ijantimicag.2016.01.013,NA,27026226,2016-04-30
Elsevier,10.1016/j.ijantimicag.2016.07.004,NA,27546219,2016-10-31
Elsevier,10.1016/S0924-8579(17)30340-0,NA,NA,2017-09-30
Elsevier,10.1016/S0924-8579(17)30342-4,NA,NA,2017-09-30
Elsevier,10.1016/S0924-8579(17)30420-X,NA,NA,2017-11-30
Elsevier,10.1016/S0924-8579(17)30421-1,NA,NA,2017-11-30
Elsevier,10.1016/S0924-8579(17)30423-5,NA,NA,2017-11-30
Elsevier,10.1016/j.ijantimicag.2018.05.003,NA,29772395,2018-11-30
Elsevier,10.1016/j.ijantimicag.2020.105944,NA,NA,2020-03-13
Elsevier,10.1016/j.eurpsy.2004.06.023,NA,15935422,2005-05-31
Elsevier,10.1016/S0924-9338(05)00196-3,NA,NA,2005-12-31
Elsevier,10.1016/j.eurpsy.2016.11.013,NA,28199869,2017-05-31
Elsevier,10.1016/j.snb.2005.03.034,NA,NA,2006-01-17
Elsevier,10.1016/j.snb.2005.07.033,NA,NA,2006-02-27
Elsevier,10.1016/j.snb.2006.01.029,NA,NA,2006-12-07
Elsevier,10.1016/j.snb.2006.07.005,NA,NA,2007-03-26
Elsevier,10.1016/j.snb.2007.04.028,NA,NA,2007-10-01
Elsevier,10.1016/j.snb.2007.09.082,NA,NA,2008-02-22
Elsevier,10.1016/j.snb.2008.03.008,NA,NA,2008-08-12
Elsevier,10.1016/j.snb.2012.02.048,NA,NA,2012-05-20
Elsevier,10.1016/j.snb.2013.04.003,NA,NA,2013-07-05
Elsevier,10.1016/j.snb.2013.06.035,NA,NA,2013-09-30
Elsevier,10.1016/j.snb.2013.10.037,NA,NA,2014-02-28
Elsevier,10.1016/j.snb.2013.11.087,NA,NA,2014-03-31
Elsevier,10.1016/j.snb.2014.04.011,NA,NA,2014-10-01
Elsevier,10.1016/j.snb.2014.07.122,NA,NA,2014-12-01
Elsevier,10.1016/j.snb.2017.09.078,NA,NA,2018-02-28
Elsevier,10.1016/j.snb.2017.12.028,NA,NA,2018-04-15
Elsevier,10.1016/j.snb.2018.03.110,NA,NA,2018-08-01
Elsevier,10.1016/j.snb.2018.06.069,NA,NA,2018-11-10
Elsevier,10.1016/j.snb.2018.08.133,NA,NA,2018-12-10
Elsevier,10.1016/j.snb.2018.12.155,NA,NA,2019-04-01
Elsevier,10.1016/j.snb.2019.05.085,NA,NA,2019-10-01
Elsevier,10.1016/j.snb.2019.127098,NA,NA,2020-01-15
Elsevier,10.1016/j.snb.2020.127675,NA,NA,2020-04-01
Elsevier,10.1016/j.bbadis.2005.04.004,NA,15916886,2005-06-30
Elsevier,10.1016/S0925-4439(05)00130-4,NA,NA,2005-09-25
Elsevier,10.1016/S0925-4439(06)00239-0,NA,NA,2006-12-31
Elsevier,10.1016/j.bbadis.2008.08.010,NA,18817868,2008-12-31
Elsevier,10.1016/j.bbadis.2010.02.006,NA,20153823,2010-05-31
Elsevier,10.1016/j.bbadis.2010.06.012,NA,20600868,2011-02-28
Elsevier,10.1016/j.bbadis.2013.12.010,NA,24378568,2014-06-30
Elsevier,10.1016/j.ijpe.2010.04.013,NA,NA,2010-09-30
Elsevier,10.1016/j.ssci.2010.02.017,NA,NA,2010-07-31
Elsevier,10.1016/j.ssci.2020.104662,NA,NA,2020-06-30
Elsevier,10.1016/j.apcatb.2011.06.020,NA,NA,2011-08-11
Elsevier,10.1016/j.apcatb.2012.09.012,NA,NA,2013-01-17
Elsevier,10.1016/j.apcatb.2013.11.038,NA,NA,2014-04-27
Elsevier,10.1016/j.apcatb.2020.118853,NA,NA,2020-03-09
Elsevier,10.1016/j.autcon.2005.05.006,NA,NA,2006-03-31
Elsevier,10.1016/j.indcrop.2011.10.017,NA,NA,2012-03-31
Elsevier,10.1016/j.indcrop.2016.05.010,NA,NA,2016-10-30
Elsevier,10.1016/j.indcrop.2017.12.017,NA,NA,2018-02-28
Elsevier,10.1016/j.indcrop.2018.03.046,NA,NA,2018-08-31
Elsevier,10.1016/j.indcrop.2018.07.056,NA,NA,2018-11-15
Elsevier,10.1016/j.indcrop.2019.02.051,NA,NA,2019-06-30
Elsevier,10.1016/j.indcrop.2019.02.056,NA,NA,2019-06-30
Elsevier,10.1016/j.pacfin.2011.05.001,NA,NA,2011-11-30
Elsevier,10.1016/j.pacfin.2013.01.002,NA,NA,2013-06-30
Elsevier,10.1016/j.pacfin.2018.08.018,NA,NA,2018-10-31
Elsevier,10.1016/j.colsurfb.2004.12.011,NA,NA,2005-03-25
Elsevier,10.1016/j.colsurfb.2012.08.024,NA,23010117,2013-02-01
Elsevier,10.1016/j.colsurfb.2019.02.009,NA,30822681,2019-06-01
Elsevier,10.1016/j.colsurfb.2019.06.070,NA,31284148,2019-10-01
Elsevier,10.1016/S0928-0197(98)00032-4,NA,9741634,1998-07-15
Elsevier,10.1016/S0928-0197(98)00067-1,NA,10073413,1999-01-31
Elsevier,10.1016/j.ejps.2005.01.003,NA,15784344,2005-04-30
Elsevier,10.1016/j.ejps.2013.03.009,NA,23541500,2013-05-13
Elsevier,10.1016/S0928-0987(16)30254-8,NA,NA,2016-08-25
Elsevier,10.1016/j.pathophys.2010.04.003,NA,NA,2011-02-28
Elsevier,10.1016/j.pathophys.2013.11.006,NA,NA,2014-02-28
Elsevier,10.1016/j.pathophys.2019.04.001,NA,NA,2019-12-31
Elsevier,10.1016/j.msec.2014.12.001,NA,25579912,2015-03-01
Elsevier,10.1016/j.msec.2017.03.047,NA,28482585,2017-07-01
Elsevier,10.1016/j.msec.2018.12.102,NA,30678983,2019-04-30
Elsevier,10.1016/j.msec.2019.110308,NA,31761229,2020-02-29
Elsevier,10.1016/S0928-8244(03)00100-7,NA,12770762,2003-06-10
Elsevier,10.1016/S0928-8244(03)00237-2,NA,14625097,2003-11-28
Elsevier,10.1016/j.femsim.2004.11.004,NA,15681139,2005-02-01
Elsevier,10.1016/S0928-8244(98)00022-4,NA,9626932,1998-04-30
Elsevier,10.1016/S0929-6646(07)60002-3,NA,17660141,2007-12-31
Elsevier,10.1016/S0929-6646(08)60076-5,NA,18194906,2007-12-31
Elsevier,10.1016/S0929-6646(08)60111-4,NA,18796356,2008-09-30
Elsevier,10.1016/S0929-6646(08)60150-3,NA,18583213,2008-06-30
Elsevier,10.1016/S0929-6646(08)60205-3,NA,18971158,2008-11-30
Elsevier,10.1016/S0929-6646(09)60017-6,NA,19129054,2008-12-31
Elsevier,10.1016/S0929-6646(09)60053-X,NA,19293035,2009-03-31
Elsevier,10.1016/S0929-6646(09)60066-8,NA,19369173,2009-04-30
Elsevier,10.1016/S0929-6646(09)60082-6,NA,19443292,2009-05-31
Elsevier,10.1016/S0929-6646(09)60106-6,NA,NA,2006-12-31
Elsevier,10.1016/S0929-6646(09)60125-X,NA,16618614,2006-12-31
Elsevier,10.1016/S0929-6646(09)60162-5,NA,16935764,2006-12-31
Elsevier,10.1016/S0929-6646(09)60183-2,NA,16801031,2006-12-31
Elsevier,10.1016/S0929-6646(09)60202-3,NA,16959622,2006-12-31
Elsevier,10.1016/S0929-6646(09)60211-4,NA,17282966,2007-12-31
Elsevier,10.1016/S0929-6646(09)60266-7,NA,17000452,2006-12-31
Elsevier,10.1016/S0929-6646(10)60015-0,NA,NA,2009-12-31
Elsevier,10.1016/S0929-6646(10)60125-8,NA,NA,2010-11-30
Elsevier,10.1016/j.jfma.2011.09.001,NA,22220348,2011-11-30
Elsevier,10.1016/S0929-6646(11)60076-4,NA,NA,2011-08-31
Elsevier,10.1016/j.jfma.2011.06.010,NA,23089692,2012-10-31
Elsevier,10.1016/j.jfma.2012.10.018,NA,23927976,2013-07-31
Elsevier,10.1016/j.jfma.2012.12.005,NA,24120151,2013-10-31
Elsevier,10.1016/j.jfma.2013.05.010,NA,23883791,2013-07-31
Elsevier,10.1016/j.jfma.2013.08.007,NA,24035570,2014-01-31
Elsevier,10.1016/j.jfma.2013.08.009,NA,24055338,2014-01-31
Elsevier,10.1016/j.jfma.2013.11.006,NA,NA,2014-03-31
Elsevier,10.1016/j.jfma.2013.12.008,NA,24495555,2014-03-31
Elsevier,10.1016/j.jfma.2014.08.004,NA,25241602,2015-11-30
Elsevier,10.1016/j.jfma.2015.01.012,NA,25882189,2015-05-31
Elsevier,10.1016/j.jfma.2015.02.003,NA,25773541,2015-08-31
Elsevier,10.1016/j.jfma.2016.03.007,NA,27174386,2016-08-31
Elsevier,10.1016/j.jfma.2020.02.008,NA,NA,2020-03-31
Elsevier,10.1016/S0929-693X(01)00693-5,NA,11865549,2002-01-31
Elsevier,10.1016/S0929-693X(01)00696-0,NA,11865552,2002-01-31
Elsevier,10.1016/S0929-693X(01)80039-7,NA,NA,2001-05-31
Elsevier,10.1016/S0929-693X(03)00090-3,NA,12878334,2003-05-31
Elsevier,10.1016/j.arcped.2003.10.016,NA,15049286,2004-03-31
Elsevier,10.1016/j.arcped.2003.12.009,NA,14992767,2004-03-31
Elsevier,10.1016/S0929-693X(03)90395-2,NA,NA,2003-05-31
Elsevier,10.1016/S0929-693X(03)90399-X,NA,NA,2003-05-31
Elsevier,10.1016/S0929-693X(05)80012-0,NA,15893239,2005-04-30
Elsevier,10.1016/j.arcped.2006.02.012,NA,16630711,2006-05-31
Elsevier,10.1016/j.arcped.2006.03.082,NA,16690281,2006-06-30
Elsevier,10.1016/j.arcped.2006.10.004,NA,17175147,2007-02-28
Elsevier,10.1016/S0929-693X(06)80009-6,NA,17550818,2006-12-31
Elsevier,10.1016/j.arcped.2007.02.004,NA,17368871,2007-04-30
Elsevier,10.1016/j.arcped.2007.02.073,NA,17419026,2007-06-30
Elsevier,10.1016/S0929-693X(07)78706-7,NA,18280911,2007-12-31
Elsevier,10.1016/S0929-693X(07)80017-0,NA,17961805,2007-10-31
Elsevier,10.1016/S0929-693X(07)80019-4,NA,17961807,2007-10-31
Elsevier,10.1016/j.arcped.2008.09.020,NA,18995996,2008-12-31
Elsevier,10.1016/S0929-693X(08)71928-6,NA,18582767,2008-06-30
Elsevier,10.1016/S0929-693X(09)74222-8,NA,NA,2009-06-30
Elsevier,10.1016/j.arcped.2010.05.006,NA,20558050,2010-08-31
Elsevier,10.1016/j.arcped.2012.08.005,NA,22995048,2012-11-30
Elsevier,10.1016/j.arcped.2012.12.017,NA,23394725,2013-03-31
Elsevier,10.1016/j.arcped.2014.04.017,NA,24947110,2014-07-31
Elsevier,10.1016/j.arcped.2014.06.024,NA,25125034,2014-10-31
Elsevier,10.1016/j.arcped.2014.08.024,NA,NA,2014-11-30
Elsevier,10.1016/j.arcped.2014.11.005,NA,25499059,2015-03-31
Elsevier,10.1016/j.arcped.2014.10.025,NA,25534558,2015-04-30
Elsevier,10.1016/j.arcped.2015.12.021,NA,26968306,2016-04-30
Elsevier,10.1016/j.arcped.2016.02.022,NA,27021809,2016-06-30
Elsevier,10.1016/j.arcped.2017.01.018,NA,28242152,2017-05-31
Elsevier,10.1016/j.arcped.2017.06.012,NA,28822736,2017-09-30
Elsevier,10.1016/j.arcped.2019.10.002,NA,31685408,2019-11-30
Elsevier,10.1016/j.arcped.2019.11.006,NA,31780096,2020-01-31
Elsevier,10.1016/S0929-693X(97)83459-8,NA,10223104,1998-01-31
Elsevier,10.1016/S0929-693X(97)83481-1,NA,10223154,1998-12-31
Elsevier,10.1016/S0929-693X(97)88227-9,NA,NA,1997-09-30
Elsevier,10.1016/S0929-693X(97)88228-0,NA,NA,1997-09-30
Elsevier,10.1016/S0929-693X(97)88229-2,NA,NA,1997-09-30
Elsevier,10.1016/S0929-693X(99)80243-7,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81614-5,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81615-7,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81616-9,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81617-0,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81799-0,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81800-4,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81801-6,NA,NA,1999-12-31
Elsevier,10.1016/S0929-693X(99)81802-8,NA,NA,1999-12-31
Elsevier,10.1016/j.artmed.2009.07.011,NA,NA,2010-03-31
Elsevier,10.1016/S0934-8840(11)80039-3,NA,NA,1990-03-31
Elsevier,10.1016/S0934-8840(11)80729-2,NA,NA,1995-10-31
Elsevier,10.1016/S0934-8840(11)80730-9,NA,NA,1995-10-31
Elsevier,10.1016/S0934-8840(89)80034-9,NA,2553042,1989-09-30
Elsevier,10.1016/S0934-8840(89)80038-6,NA,2803460,1989-09-30
Elsevier,10.1016/S0934-8840(89)80117-3,NA,NA,1989-10-31
Elsevier,10.1016/S0934-8840(89)80118-5,NA,NA,1989-10-31
Elsevier,10.1016/S0934-8840(96)80009-0,NA,NA,1996-08-31
Elsevier,10.1016/S0934-8840(96)80010-7,NA,NA,1996-08-31
Elsevier,10.1016/j.clon.2008.01.002,NA,18276125,2008-06-30
Elsevier,10.1016/j.ejpb.2004.03.008,NA,NA,2004-07-31
Elsevier,10.1016/j.ejpb.2009.12.007,NA,20034563,2010-03-31
Elsevier,10.1016/j.ejpb.2015.01.010,NA,25615880,2015-10-31
Elsevier,10.1016/j.ejpb.2018.10.008,NA,30312742,2018-12-31
Elsevier,10.1016/j.jeas.2004.01.002,NA,NA,2004-04-30
Elsevier,10.1016/S0940-2993(11)80275-7,NA,7719115,1995-01-31
Elsevier,10.1016/S0940-2993(97)80048-6,NA,NA,1997-02-28
Elsevier,10.1016/S0940-2993(97)80131-5,NA,9495643,1997-12-31
Elsevier,10.1016/S0940-2993(99)80128-6,NA,10661809,1999-11-30
Elsevier,10.1016/j.npbr.2014.01.147,NA,NA,2014-02-28
Elsevier,10.1016/j.npbr.2018.07.004,NA,NA,2018-12-31
Elsevier,10.1016/j.micres.2013.12.009,NA,24582778,2014-08-31
Elsevier,10.1016/j.micres.2014.02.001,NA,24598012,2014-10-31
Elsevier,10.1016/j.phf.2014.07.001,NA,NA,2014-09-30
Elsevier,10.1016/j.phf.2014.07.010,NA,NA,2014-09-30
Elsevier,10.1016/j.phymed.2006.11.009,NA,17140784,2007-01-10
Elsevier,10.1016/j.phymed.2009.05.011,NA,19589667,2009-12-31
Elsevier,10.1016/j.phymed.2010.06.010,NA,NA,2011-01-15
Elsevier,10.1016/j.phymed.2010.09.008,NA,21036571,2011-03-15
Elsevier,10.1016/j.phymed.2011.10.010,NA,22112724,2011-12-15
Elsevier,10.1016/j.phymed.2013.08.001,NA,NA,2014-01-15
Elsevier,10.1016/j.phymed.2015.06.006,NA,26321740,2015-09-15
Elsevier,10.1016/j.phymed.2018.09.174,NA,30466994,2018-11-15
Elsevier,10.1016/j.phymed.2018.09.214,NA,30599902,2019-01-31
Elsevier,10.1016/j.phymed.2019.152905,NA,31182297,2019-07-31
Elsevier,10.1016/j.phymed.2019.152956,NA,31132753,2019-09-30
Elsevier,10.1016/j.jtemb.2018.05.014,NA,29929926,2018-12-31
Elsevier,10.1016/j.jtemb.2018.04.028,NA,29735327,2019-01-31
Elsevier,10.1016/j.jos.2019.06.009,NA,NA,2019-07-04
Elsevier,10.1016/S0950-3536(05)80230-6,NA,7663043,1995-03-31
Elsevier,10.1016/S0950-3536(05)80232-X,NA,7663051,1995-03-31
Elsevier,10.1016/S0950-3536(05)80233-1,NA,7663052,1995-03-31
Elsevier,10.1016/S0950-3579(05)80048-2,NA,7850880,1994-11-30
Elsevier,10.1016/j.knosys.2010.04.009,NA,NA,2010-08-31
Elsevier,10.1016/j.knosys.2011.09.001,NA,NA,2012-02-29
Elsevier,10.1016/j.knosys.2016.01.045,NA,NA,2016-05-01
Elsevier,10.1016/j.engappai.2011.08.006,NA,NA,2012-04-30
Elsevier,10.1016/j.coi.2004.03.020,NA,15134774,2004-06-30
Elsevier,10.1016/j.coi.2004.12.001,NA,15653305,2005-02-28
Elsevier,10.1016/S0952-7915(05)00062-2,NA,NA,2005-06-30
Elsevier,10.1016/j.coi.2005.05.011,NA,15950451,2005-08-31
Elsevier,10.1016/j.coi.2005.05.009,NA,NA,2005-08-31
Elsevier,10.1016/j.coi.2005.05.005,NA,15950445,2005-08-31
Elsevier,10.1016/j.coi.2005.06.004,NA,15955684,2005-08-31
Elsevier,10.1016/S0952-7915(05)00098-1,NA,NA,2005-08-31
Elsevier,10.1016/j.coi.2005.11.014,NA,NA,2006-02-28
Elsevier,10.1016/S0952-7915(05)80021-4,NA,1793541,1991-12-31
Elsevier,10.1016/j.coi.2006.05.002,NA,16765573,2006-08-31
Elsevier,10.1016/j.coi.2006.05.009,NA,16777394,2006-08-31
Elsevier,10.1016/S0952-7915(06)80047-6,NA,1388850,1992-12-31
Elsevier,10.1016/j.coi.2009.05.019,NA,19497721,2009-06-30
Elsevier,10.1016/j.coi.2013.09.014,NA,24358511,2013-10-31
Elsevier,10.1016/j.coi.2016.03.001,NA,26995095,2016-06-30
Elsevier,10.1016/j.coi.2017.03.004,NA,28319732,2017-04-30
Elsevier,10.1016/j.coi.2017.07.012,NA,28756233,2017-10-31
Elsevier,10.1016/j.coi.2018.04.019,NA,29751212,2018-08-31
Elsevier,10.1016/S0952-7915(96)80012-4,NA,8994863,1996-12-31
Elsevier,10.1016/S0952-7915(96)80019-7,NA,8994870,1996-12-31
Elsevier,10.1016/S0952-7915(96)80049-5,NA,8998245,1996-08-31
Elsevier,10.1016/S0952-7915(96)80115-4,NA,8729455,1996-02-29
Elsevier,10.1016/S0952-7915(97)80114-8,NA,NA,1997-08-31
Elsevier,10.1016/S0952-7915(97)80186-0,NA,9492986,1997-12-31
Elsevier,10.1016/j.jclinane.2005.12.004,NA,NA,2006-02-28
Elsevier,10.1016/S0952-8180(06)00277-7,NA,NA,2006-12-31
Elsevier,10.1016/j.jclinane.2007.10.006,NA,18410859,2008-03-31
Elsevier,10.1016/j.ejim.2004.01.006,NA,NA,2004-04-30
Elsevier,10.1016/j.ejim.2006.12.002,NA,NA,2007-05-31
Elsevier,10.1016/j.ejim.2012.02.011,NA,NA,2012-07-31
Elsevier,10.1016/j.ejim.2015.03.005,NA,25818036,2015-07-31
Elsevier,10.1016/j.ejim.2015.04.012,NA,25933702,2015-07-31
Elsevier,10.1016/j.ejim.2018.10.020,NA,30401576,2019-02-28
Elsevier,10.1016/j.cacc.2004.05.003,NA,NA,2004-08-31
Elsevier,10.1016/j.rmed.2004.12.003,NA,15950150,2005-08-31
Elsevier,10.1016/j.rmed.2005.04.016,NA,15936185,2006-01-31
Elsevier,10.1016/j.rmed.2005.06.001,NA,16046259,2006-03-31
Elsevier,10.1016/j.rmed.2005.08.025,NA,16289785,2006-05-31
Elsevier,10.1016/j.rmed.2008.03.015,NA,18590956,2008-08-31
Elsevier,10.1016/j.rmed.2008.03.019,NA,18573648,2008-08-31
Elsevier,10.1016/j.rmed.2008.06.006,NA,18672353,2008-11-30
Elsevier,10.1016/S0954-6111(08)80072-8,NA,2174179,1990-09-30
Elsevier,10.1016/j.rmed.2010.03.028,NA,20434896,2010-09-30
Elsevier,10.1016/j.rmed.2010.05.015,NA,20573492,2010-09-30
Elsevier,10.1016/j.rmed.2010.12.021,NA,21251805,2011-07-31
Elsevier,10.1016/j.rmed.2011.06.009,NA,21742477,2011-10-31
Elsevier,10.1016/j.rmed.2012.05.001,NA,22647492,2012-08-31
Elsevier,10.1016/j.rmed.2012.10.024,NA,23218452,2013-01-31
Elsevier,10.1016/j.rmed.2013.03.017,NA,23669413,2013-09-30
Elsevier,10.1016/j.rmed.2013.07.018,NA,23937802,2013-10-31
Elsevier,10.1016/j.rmed.2015.06.010,NA,26289742,2015-10-31
Elsevier,10.1016/j.rmed.2016.04.002,NA,27215496,2016-06-30
Elsevier,10.1016/j.rmed.2016.05.009,NA,27296817,2016-07-31
Elsevier,10.1016/j.rmed.2016.11.023,NA,27993295,2017-01-31
Elsevier,10.1016/j.rmed.2018.02.003,NA,29501253,2018-03-31
Elsevier,10.1016/j.rmed.2018.10.021,NA,30509714,2018-12-31
Elsevier,10.1016/S0955-0674(00)00180-0,NA,11163140,2001-02-01
Elsevier,10.1016/j.ceb.2006.08.008,NA,16919437,2006-10-31
Elsevier,10.1016/j.ceb.2008.03.015,NA,18511251,2008-08-31
Elsevier,10.1016/j.ceb.2017.02.005,NA,28242560,2017-08-31
Elsevier,10.1016/S0955-0674(97)80114-7,NA,9330864,1997-10-31
Elsevier,10.1016/j.jnutbio.2009.04.004,NA,19596314,2009-08-31
Elsevier,10.1016/j.jnutbio.2018.07.010,NA,30196243,2018-11-30
Elsevier,10.1016/j.drugpo.2011.08.008,NA,22000601,2011-11-30
Elsevier,10.1016/j.drugpo.2011.09.010,NA,22377341,2012-07-31
Elsevier,10.1016/j.wasman.2005.01.003,NA,15993346,2005-12-31
Elsevier,10.1016/j.wasman.2006.05.004,NA,16876398,2007-12-31
Elsevier,10.1016/j.wasman.2007.05.024,NA,17911006,2008-12-31
Elsevier,10.1016/j.wasman.2008.01.014,NA,18359619,2009-01-31
Elsevier,10.1016/j.wasman.2008.08.023,NA,19864124,2010-02-28
Elsevier,10.1016/j.wasman.2008.09.003,NA,18990557,2009-03-31
Elsevier,10.1016/j.wasman.2008.11.031,NA,19157834,2009-06-30
Elsevier,10.1016/j.wasman.2010.06.009,NA,20619628,2010-12-31
Elsevier,10.1016/j.wasman.2012.08.019,NA,NA,2013-01-31
Elsevier,10.1016/j.wasman.2019.04.047,NA,31088667,2019-05-01
Elsevier,10.1016/j.bios.2004.01.029,NA,15308237,2004-09-15
Elsevier,10.1016/j.bios.2004.10.019,NA,15797323,2005-05-15
Elsevier,10.1016/j.bios.2006.04.024,NA,16762539,2007-01-15
Elsevier,10.1016/j.bios.2006.07.015,NA,16950611,2007-03-15
Elsevier,10.1016/j.bios.2007.12.001,NA,18207382,2008-04-15
Elsevier,10.1016/j.bios.2008.08.009,NA,18801653,2008-12-01
Elsevier,10.1016/j.bios.2008.11.010,NA,19117748,2009-07-15
Elsevier,10.1016/j.bios.2009.07.012,NA,19660929,2009-10-15
Elsevier,10.1016/j.bios.2009.08.020,NA,19744849,2009-12-15
Elsevier,10.1016/j.bios.2010.08.060,NA,20855191,2010-11-15
Elsevier,10.1016/j.bios.2011.01.029,NA,21354779,2011-04-15
Elsevier,10.1016/j.bios.2011.03.006,NA,21466957,2011-05-15
Elsevier,10.1016/j.bios.2011.11.037,NA,22209071,2012-02-15
